Sentences,BIO tags,Animated_NP
"Ja , als UMTS das nächste große Ding war , waren 50 Milliarden Euro eine gigantische Summe","['O', 'O', 'O', 'B', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'B', 'I', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Das wären sie heute auch noch,"['B', 'O', 'B', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
Aber – der Kollege hat es angesprochen – 4 oder 5 Milliarden Euro sind immer noch sehr viel Geld,"['O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'I']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Es ist auch klar , dass die Netzanbieter die Lizenzen am liebsten geschenkt haben wollen","['B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
"Aber das kann am Ende nicht die Haltung unseres Hohen Hauses sein , meine Damen und Herren","['O', 'B', 'O', 'O', 'B', 'O', 'B', 'I', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1]"
Wir haben im Koalitionsvertrag dieses Thema explizit adressiert,"['B', 'O', 'O', 'B', 'B', 'I', 'O', 'O']","[1, 0, 0, 0, 0, 0, 0, 0]"
Wir werden auch die neuen Lizenzen mit Ausbauauflagen kombinieren,"['B', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0]"
Wir wollen bestehende Funklöcher schließen,"['B', 'O', 'B', 'I', 'O']","[1, 0, 0, 0, 0]"
Es muss um eine flächendeckende Versorgung für uns alle gehen,"['B', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Das soll kein statistischer Wert sein,"['B', 'O', 'B', 'I', 'I', 'O']","[0, 0, 0, 0, 0, 0]"
"Mir helfen 98 Prozent statistischer Wert nichts , wenn bei mir ständig das Netz abbricht , weil die restlichen 2 Prozent im Bereich einer Bundesstraße oder Autobahn liegen oder ich im ICE sitze","['B', 'O', 'B', 'I', 'B', 'I', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"Deswegen ist es wichtig , diese Felder mit aufzunehmen","['O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Der eine oder andere mag gelächelt haben , als er dies im Koalitionsvertrag gelesen hat","['O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'B', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Aber ich finde es auch richtig , dass wir es ermöglichen , mit einer App weiße Flecken zu melden","['O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Wir haben gestern im Ausschuss mit der Bundesnetzagentur darüber diskutiert,"['B', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'O']","[1, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
"Mir ist es lieber , am Ende eine Datenlage zu haben , bei der ich nachvollziehen kann , woher sie kommt , als dass ich die Katze im Sack kaufe","['B', 'O', 'B', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]"
"Ich glaube , auch an dieser Stelle haben wir keinen Dissens","['B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'B', 'I']","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"Ich habe vom Kollegen gerade nicht die großen Vorschläge gehört , was alles anders gemacht werden soll","['B', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O']","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Die Stoßrichtung ist klar , die Aufgabe ist klar","['B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Packen wir es an , die einen möglicherweise in der Regierung , die anderen wahrscheinlich in der Opposition","['O', 'B', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'B', 'I']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1]"
Vielen Dank,"['O', 'O']","[0, 0]"
Zu seiner ersten Rede erteile ich dem Kollegen Matthias Büttner von der AfD-Fraktion das Wort,"['O', 'B', 'I', 'I', 'O', 'B', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'B', 'I']","[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0]"
Herr Präsident,"['B', 'I']","[1, 1]"
Liebe Kolleginnen und Kollegen,"['B', 'O', 'O', 'B']","[0, 0, 0, 1]"
Innerhalb von 24 Stunden debattieren wir in diesem Haus schon zum zweiten Mal über die Abschaffung des Solidaritätszuschlags,"['O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'B', 'I']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Allein das zeigt schon die Wichtigkeit dieses Themas,"['B', 'I', 'O', 'B', 'I', 'I', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0]"
"Wir haben gestern den Antrag der AfD beraten , in dem die sofortige Abschaffung des Solidaritätszuschlags ohne Einschränkungen gefordert wird","['B', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'B', 'I', 'O', 'B', 'O', 'O']","[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Diesen Antrag haben wir mit großer Mehrheit in diesem Haus abgelehnt,"['B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'O']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"Heute beraten wir den Antrag der FDP , in dem ebenso die uneingeschränkte Aufhebung des Solidaritätszuschlaggesetzes gefordert wird , allerdings erst mit Wirkung zum 1. Januar 2020. Liebe Kolleginnen und Kollegen , auch für uns hat die Abschaffung des Solidaritätszuschlages absolute Priorität","['O', 'O', 'B', 'B', 'I', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'B', 'I', 'B', 'I']","[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Sie haben recht : Es ist eine Frage der Hygiene im Steuerrecht,"['B', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'B', 'I', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Es ist auch eine Frage der Rückgewinnung von Vertrauen , wovon wir in den letzten Tagen viel gehört haben","['B', 'O', 'B', 'I', 'I', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'B', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"Dazu gehört , dass wir eine Möglichkeit finden müssen , damit die Erhebung des Solis schnellstmöglich ein Ende findet","['O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Nach nunmehr fast 25 Jahren hat der Solidaritätszuschlag tatsächlich sein Mindesthaltbarkeitsdatum erreicht bzw. überschritten,"['O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das bedeutet aber nicht , dass der Osten kein Geld mehr bekommen wird","['B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
Das ist wichtig festzuhalten,"['B', 'O', 'O', 'O']","[0, 0, 0, 0]"
"Wir haben noch Bundesmittel zum Beispiel aus der Gemeinschaftsaufgabe „ Verbesserung der regionalen Wirtschaftsstruktur “ , die überwiegend in die neuen Länder fließen","['B', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'B', 'I', 'I', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Unabhängig davon ist es steuerpolitisch logische Konsequenz , dass mit dem Auslaufen des Solidarpakts II , mit der Vollendung der deutschen Einheit auch der Soli enden muss","['O', 'O', 'O', 'B', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'B', 'I', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Ich denke , da sind wir uns einig","['B', 'O', 'O', 'O', 'O', 'B', 'B', 'O']","[1, 0, 0, 0, 0, 1, 0, 0]"
Jetzt kommen wir zu den Unterschieden,"['O', 'O', 'B', 'O', 'B', 'I']","[0, 0, 1, 0, 0, 0]"
"Sie sind Opposition , wir sind Regierung","['B', 'O', 'B', 'O', 'B', 'O', 'B']","[0, 0, 1, 0, 1, 0, 1]"
"Während man sich in der Opposition offensichtlich überhaupt nicht um haushalterische Gesichtspunkte scheren muss , haben wir in der Regierung die Verantwortung , haushaltspolitisch verantwortungsvoll zu handeln","['O', 'B', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
Sie führen die Zahlen in Ihrem eigenen Gesetzentwurf an : 20 Milliarden Euro pro Jahr würden ab dem Jahr 2020 fehlen,"['B', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Der zusätzliche finanzielle Spielraum , den wir in dieser Legislaturperiode haben , liegt bei circa 45 Milliarden Euro","['B', 'I', 'I', 'I', 'O', 'B', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Wenn Sie also bei einer vollständigen Abschaffung des Solidaritätszuschlages 20 Milliarden Euro ab 2020 dem Haushalt entnähmen , würden Sie uns damit einen großen Teil des Spielraums nehmen","['O', 'B', 'O', 'O', 'B', 'I', 'I', 'B', 'I', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'B', 'O', 'B', 'I', 'I', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Wenn Sie keine neuen Schulden machen wollen , bedeutet das : keine Stärkung der Familien , keine Investitionen in Infrastruktur , keine Stärkung des Wohnungsbaus , kein Aufwuchs bei Polizei und innerer Sicherheit","['O', 'B', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
Das ist die Wahrheit,"['B', 'O', 'B', 'I']","[0, 0, 0, 0]"
"Wir von der Union machen eine ausgeglichene , eine seriöse Haushaltspolitik","['B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'I']","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
"Aus diesem Grund haben wir im Koalitionsvertrag vereinbart , dass wir den Ausstieg aus dem Solidaritätszuschlag ab dem Jahr 2021 in Schritten beginnen","['O', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'O']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Im ersten Schritt – Sie haben es gesagt – werden bereits 90 Prozent der heutigen Solidaritätsbeitragszahler entlastet ; sie werden dann keinen Soli mehr bezahlen müssen,"['O', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'I', 'B', 'I', 'I', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'B', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das bedeutet 10 Milliarden Euro Entlastung auf einen Schlag und das Beibehalten von finanziellen Spielräumen für Wohnungsbau , Kindergeld , Digitalisierung und innere Sicherheit","['B', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Herr Kollege Gutting , der Kollege Dürr würde gerne eine Zwischenfrage stellen","['B', 'I', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'O']","[1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
Das darf er,"['B', 'O', 'B']","[0, 0, 0]"
"Ganz herzlichen Dank , Herr Kollege","['B', 'I', 'I', 'O', 'B', 'I']","[0, 0, 0, 0, 1, 1]"
"– Sie haben gerade den Spielraum von 45 Milliarden Euro vor dem Hintergrund der Versprechen , die die Große Koalition im Koalitionsvertrag festgehalten hat , genannt","['O', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
"Nun besagt die mittelfristige Finanzplanung des Bundes , dass in dieser Legislaturperiode mit Steuermehreinnahmen von 80 Milliarden bis 90 Milliarden Euro zu rechnen ist","['O', 'O', 'B', 'I', 'I', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das ist Geld , das zusätzlich erwirtschaftet wird , insbesondere von den kleinen und mittleren Unternehmen","['B', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
"Ich stelle mir die Frage , Herr Kollege : Bleibt angesichts eines so großen Umfangs an Steuermehreinnahmen die Antwort der Union , dass die Mitte der Gesellschaft nur mit 10 Milliarden Euro Entlastung abgespeist werden soll","['B', 'O', 'B', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'B', 'I', 'B', 'I', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'B', 'O', 'O', 'O']","[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ist das am Ende Ihre Botschaft an den Mittelstand in Deutschland,"['O', 'B', 'O', 'B', 'B', 'I', 'O', 'B', 'I', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
"Lieber Herr Kollege Dürr , Sie müssen nicht lange stehen bleiben ; ich will Ihnen kurz antworten : Das ist der Unterschied zwischen Regierung und Opposition","['B', 'I', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'O', 'B']","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
"Sie dürfen träumen , wir müssen uns an den Realitäten orientieren","['B', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"Ich sage Ihnen aber auch : Es hätte mir natürlich besser gefallen , wenn wir zum Beispiel eine Freibetragslösung gewählt hätten , durch die der Soli dann schrittweise ab 2020 / 21 abgeschafft würde","['B', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Dadurch hätten alle Beitragszahler von dem Ausstieg aus dem Solidaritätszuschlag profitiert,"['O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'O']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
"Dass es nun so langsam geht und zudem mit einem Ungleichgewicht , dafür tragen auch Sie Verantwortung ; denn Sie haben sich der Regierungsverantwortung im Bund verweigert","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'B', 'O', 'O', 'B', 'O', 'B', 'B', 'I', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Das ist die Wahrheit,"['B', 'O', 'B', 'I']","[0, 0, 0, 0]"
"Die FDP ist ja auch Mitglied mehrerer Landesregierungen , und die Länder leisten hier keinen Beitrag","['B', 'I', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I']","[1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]"
Ich habe sie hier einmal als 16 Geier bezeichnet und wurde dafür übel beschimpft,"['B', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']","[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
"Aber richtig ist : Die Länder weigern sich seit Jahren , ihren Beitrag zu einer Einkommensteuerreform zu leisten","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Immer wieder sind es die Landesregierungen , in denen auch Sie sitzen , die ihren Beitrag verweigern und gegen Steuermindereinnahmen votieren","['O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'B', 'O']","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Statt hier unfinanzierbare Vorschläge zu unterbreiten , wäre es sinnvoller , wenn Sie einmal Ihren Einfluss im Bundesrat nutzen würden , damit wir die Zustimmung für eine Einkommensteuerreform bekommen , mit der die Bezieher mittlerer und unterer Einkommen entlastet werden und der Mittelstandsbuckel abgebaut wird","['O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'B', 'I', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Dafür brauchen wir die Länder,"['O', 'O', 'B', 'B', 'I']","[0, 0, 1, 1, 1]"
Hier sollten Sie mitmachen,"['O', 'O', 'B', 'O']","[0, 0, 0, 0]"
Das wäre sinnvoll,"['B', 'O', 'O']","[0, 0, 0]"
"Im Bund bleibt uns eigentlich nur der Solidaritätszuschlag , an dem wir arbeiten können , um die Bürgerinnen und Bürger zu entlasten ; und genau das wollen wir","['O', 'B', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
Wir wollen die Menschen in diesem Land entlasten ; aber der Rücken des Bundes ist nicht unendlich belastbar,"['B', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'O', 'O']","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
"Wir müssen darauf achten , dass wir haushaltspolitisch vernünftig handeln","['B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O']","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
Wir können den Soli nicht 2020 auf einen Schlag abschaffen,"['B', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Wir wollen , dass das so schnell wie möglich geschieht , aber so verantwortungsbewusst wie nötig","['B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Wir schreiben in dieser Legislaturperiode – das steht im Koalitionsvertrag , und das werden wir auch umsetzen – das Testament für den Soli und werden mit den Begräbnisvorbereitungen beginnen","['B', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Liebe Kolleginnen und Kollegen von der FDP , wir sind uns einig : Der Soli muss weg","['B', 'B', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O']","[0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Lediglich hinsichtlich des Zeitraums der Abschaffung weichen unsere Auffassungen voneinander ab,"['O', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Wir , die Union , haben die Verantwortung angenommen , Sie nicht","['B', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Wir stehen für stabile Finanzen und für das Ende des Solis , aber eben auch für einen ausgeglichenen Haushalt","['B', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Aus diesem Grund müssen wir Ihren Gesetzentwurf heute ablehnen,"['O', 'B', 'I', 'O', 'B', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
Herr Präsident,"['B', 'I']","[1, 1]"
Verehrte Kolleginnen und Kollegen,"['B', 'I', 'O', 'B']","[1, 1, 0, 1]"
"Immer wenn ich abends zurück ins Camp komme , habe ich das Gefühl , etwas Sinnvolles gemacht zu haben","['O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
